time Pelvis_px Pelvis_py Pelvis_pz Pelvis_qx Pelvis_qy Pelvis_qz Pelvis_qw Left_Hip_px Left_Hip_py Left_Hip_pz Left_Hip_qx Left_Hip_qy Left_Hip_qz Left_Hip_qw Right_Hip_px Right_Hip_py Right_Hip_pz Right_Hip_qx Right_Hip_qy Right_Hip_qz Right_Hip_qw Spine1_px Spine1_py Spine1_pz Spine1_qx Spine1_qy Spine1_qz Spine1_qw Left_Knee_px Left_Knee_py Left_Knee_pz Left_Knee_qx Left_Knee_qy Left_Knee_qz Left_Knee_qw Right_Knee_px Right_Knee_py Right_Knee_pz Right_Knee_qx Right_Knee_qy Right_Knee_qz Right_Knee_qw Spine2_px Spine2_py Spine2_pz Spine2_qx Spine2_qy Spine2_qz Spine2_qw Left_Ankle_px Left_Ankle_py Left_Ankle_pz Left_Ankle_qx Left_Ankle_qy Left_Ankle_qz Left_Ankle_qw Right_Ankle_px Right_Ankle_py Right_Ankle_pz Right_Ankle_qx Right_Ankle_qy Right_Ankle_qz Right_Ankle_qw Spine3_px Spine3_py Spine3_pz Spine3_qx Spine3_qy Spine3_qz Spine3_qw Left_Foot_px Left_Foot_py Left_Foot_pz Left_Foot_qx Left_Foot_qy Left_Foot_qz Left_Foot_qw Right_Foot_px Right_Foot_py Right_Foot_pz Right_Foot_qx Right_Foot_qy Right_Foot_qz Right_Foot_qw Neck_px Neck_py Neck_pz Neck_qx Neck_qy Neck_qz Neck_qw Left_Collar_px Left_Collar_py Left_Collar_pz Left_Collar_qx Left_Collar_qy Left_Collar_qz Left_Collar_qw Right_Collar_px Right_Collar_py Right_Collar_pz Right_Collar_qx Right_Collar_qy Right_Collar_qz Right_Collar_qw Head_px Head_py Head_pz Head_qx Head_qy Head_qz Head_qw Left_Shoulder_px Left_Shoulder_py Left_Shoulder_pz Left_Shoulder_qx Left_Shoulder_qy Left_Shoulder_qz Left_Shoulder_qw Right_Shoulder_px Right_Shoulder_py Right_Shoulder_pz Right_Shoulder_qx Right_Shoulder_qy Right_Shoulder_qz Right_Shoulder_qw Left_Elbow_px Left_Elbow_py Left_Elbow_pz Left_Elbow_qx Left_Elbow_qy Left_Elbow_qz Left_Elbow_qw Right_Elbow_px Right_Elbow_py Right_Elbow_pz Right_Elbow_qx Right_Elbow_qy Right_Elbow_qz Right_Elbow_qw Left_Wrist_px Left_Wrist_py Left_Wrist_pz Left_Wrist_qx Left_Wrist_qy Left_Wrist_qz Left_Wrist_qw Right_Wrist_px Right_Wrist_py Right_Wrist_pz Right_Wrist_qx Right_Wrist_qy Right_Wrist_qz Right_Wrist_qw Left_Hand_px Left_Hand_py Left_Hand_pz Left_Hand_qx Left_Hand_qy Left_Hand_qz Left_Hand_qw Right_Hand_px Right_Hand_py Right_Hand_pz Right_Hand_qx Right_Hand_qy Right_Hand_qz Right_Hand_qw
0.100000 0.27234435 -0.57969360 -0.67357480 -0.15876488 -0.16327972 0.69292697 0.68409476 0.31941070 -0.53512776 -0.76067930 -0.14923286 -0.17918151 0.67062218 0.70419422 0.21207565 -0.59352976 -0.76701730 -0.14405249 -0.12394369 0.69028465 0.69813607 0.25850797 -0.54311440 -0.55561364 -0.17560970 -0.16712897 0.68184578 0.69015620 0.37229914 -0.50411620 -1.14638257 -0.11610732 -0.13915058 0.69624248 0.69455213 0.16036464 -0.60579700 -1.15461636 -0.14453154 -0.12960246 0.68536915 0.70184255 0.27740774 -0.56633960 -0.41311260 -0.15480543 -0.16423694 0.68211538 0.69554303 0.35876644 -0.47244000 -1.56664062 -0.16576857 -0.19736258 0.68744485 0.67896129 0.15369605 -0.55833000 -1.56991124 -0.07026773 -0.09401522 0.69196363 0.71232710 0.27623975 -0.57169604 -0.35403648 -0.15054323 -0.16924232 0.70170796 0.67549966 0.45089850 -0.55339015 -1.61875081 -0.16569572 -0.19740696 0.68746142 0.67894932 0.15286377 -0.68187267 -1.63227200 -0.07026639 -0.09403605 0.69196881 0.71231952 0.24021263 -0.53770256 -0.13982147 -0.15983972 -0.18441305 0.66589836 0.70499827 0.33130460 -0.51710373 -0.23697364 -0.11935919 -0.11720606 0.71252394 0.68141455 0.18448979 -0.58413640 -0.24319735 -0.20896927 -0.23775562 0.65785244 0.68339911 0.27173883 -0.57971070 -0.06431907 -0.19426591 -0.17817315 0.59931101 0.75587130 0.42769468 -0.44804928 -0.25098744 -0.48789261 0.37678168 0.62574729 0.47795051 0.08221998 -0.63065770 -0.25585648 0.21793888 -0.63237512 0.37247618 0.64332415 0.47046092 -0.43169263 -0.49508798 -0.40351603 0.40848970 0.68182857 0.45323366 0.04526041 -0.64966315 -0.50189420 0.20051823 -0.65807699 0.49725005 0.52864884 0.56312870 -0.50536780 -0.75628537 -0.43923183 0.42921650 0.75217301 0.23892337 0.04333702 -0.76058406 -0.76974640 0.37249589 -0.72721435 0.50162041 0.28422384 0.56837150 -0.53809613 -0.84137470 -0.43923163 0.42921641 0.75217317 0.23892339 0.08192557 -0.79733306 -0.84519700 0.37249590 -0.72721453 0.50162014 0.28422368
0.110000 0.27246776 -0.57953364 -0.67352850 -0.15897281 -0.16356855 0.69287991 0.68402514 0.31951192 -0.53493446 -0.76062790 -0.14951206 -0.17946978 0.67053815 0.70414158 0.21221979 -0.59341410 -0.76697780 -0.14421843 -0.12400608 0.69022096 0.69815372 0.25859144 -0.54296350 -0.55556923 -0.17585498 -0.16750330 0.68175711 0.69009053 0.37238452 -0.50386620 -1.14632893 -0.11659845 -0.13952383 0.69605854 0.69457938 0.16044897 -0.60566336 -1.15456951 -0.14455967 -0.12943239 0.68528556 0.70194981 0.27748750 -0.56618330 -0.41306680 -0.15518095 -0.16459259 0.68197752 0.69551054 0.35872158 -0.47210482 -1.56657648 -0.16589592 -0.19752939 0.68736193 0.67896556 0.15365326 -0.55810875 -1.56985223 -0.07029718 -0.09395472 0.69197377 0.71232239 0.27632815 -0.57154906 -0.35399130 -0.15095202 -0.16962713 0.70155394 0.67547189 0.45088997 -0.55300850 -1.61869466 -0.16582298 -0.19757397 0.68737852 0.67895359 0.15280795 -0.68165350 -1.63220870 -0.07029591 -0.09397542 0.69197888 0.71231482 0.24028127 -0.53762835 -0.13976795 -0.16025357 -0.18474615 0.66580744 0.70490293 0.33134070 -0.51691040 -0.23692542 -0.11977573 -0.11759458 0.71240092 0.68140320 0.18460260 -0.58411133 -0.24314562 -0.20937561 -0.23811906 0.65765569 0.68333753 0.27185905 -0.57959867 -0.06426602 -0.19438247 -0.17824275 0.59967036 0.75553990 0.42766088 -0.44775966 -0.25094557 -0.48856434 0.37631070 0.62566201 0.47774721 0.08241434 -0.63081490 -0.25579208 0.21731541 -0.63277295 0.37193821 0.64345515 0.47025204 -0.43115163 -0.49505990 -0.40376219 0.40818081 0.68188642 0.45320584 0.04551783 -0.64993030 -0.50183093 0.19966844 -0.65929327 0.49667699 0.52799323 0.56410610 -0.50421625 -0.76009446 -0.43965719 0.42838201 0.75255075 0.23844893 0.04335316 -0.76119244 -0.77197885 0.37288697 -0.72833617 0.50145715 0.28110938 0.56939405 -0.53691584 -0.84519220 -0.43965716 0.42838197 0.75255070 0.23844899 0.08232614 -0.79823566 -0.84708730 0.37288699 -0.72833623 0.50145702 0.28110965
0.120000 0.27256760 -0.57935630 -0.67350274 -0.15909007 -0.16364888 0.69287590 0.68398282 0.31959550 -0.53474945 -0.76060700 -0.14964997 -0.17955875 0.67046036 0.70416366 0.21231987 -0.59326017 -0.76694870 -0.14430663 -0.12398459 0.69012164 0.69823756 0.25868550 -0.54278237 -0.55554533 -0.17600111 -0.16761569 0.68169518 0.69008717 0.37242260 -0.50361866 -1.14630926 -0.11678312 -0.13976504 0.69598197 0.69457646 0.16047221 -0.60542660 -1.15453279 -0.14452695 -0.12926986 0.68524857 0.70202253 0.27759950 -0.56600523 -0.41304582 -0.15537124 -0.16470346 0.68186961 0.69554753 0.35876580 -0.47182060 -1.56655407 -0.16603847 -0.19763838 0.68730980 0.67895188 0.15360145 -0.55782300 -1.56980860 -0.07026300 -0.09381500 0.69195815 0.71235932 0.27645150 -0.57138157 -0.35397110 -0.15113612 -0.16976748 0.70147329 0.67547914 0.45096084 -0.55268870 -1.61868036 -0.16596555 -0.19768302 0.68732637 0.67893984 0.15271588 -0.68136400 -1.63217235 -0.07026186 -0.09383550 0.69196336 0.71235169 0.24040915 -0.53749910 -0.13974094 -0.16043808 -0.18487921 0.66582051 0.70481372 0.33144945 -0.51672870 -0.23690507 -0.11996427 -0.11773563 0.71233374 0.68141587 0.18474250 -0.58399800 -0.24311793 -0.20955606 -0.23825159 0.65755579 0.68333221 0.27200780 -0.57944260 -0.06423282 -0.19444921 -0.17819695 0.60002253 0.75525383 0.42774442 -0.44754416 -0.25093110 -0.48901198 0.37613430 0.62558490 0.47752883 0.08259119 -0.63078400 -0.25575834 0.21695733 -0.63285143 0.37185162 0.64354877 0.47016755 -0.43082620 -0.49506718 -0.40386271 0.40809944 0.68205877 0.45292998 0.04564765 -0.64999950 -0.50178224 0.19914871 -0.66015018 0.49691368 0.52689514 0.56419754 -0.50411683 -0.76018107 -0.44013335 0.42794127 0.75259180 0.23823196 0.04348050 -0.76129437 -0.77190220 0.37372290 -0.72882047 0.50134253 0.27894012 0.56946580 -0.53677213 -0.84529704 -0.44013266 0.42794118 0.75259220 0.23823226 0.08272649 -0.79848770 -0.84679395 0.37372306 -0.72882080 0.50134229 0.27893944
0.130000 0.27266893 -0.57904460 -0.67347400 -0.15922772 -0.16359075 0.69291267 0.68392733 0.31967083 -0.53444900 -0.76059806 -0.14977532 -0.17952732 0.67031276 0.70428557 0.21240035 -0.59297310 -0.76690280 -0.14440060 -0.12385640 0.68988754 0.69847207 0.25881106 -0.54244980 -0.55552024 -0.17618725 -0.16756451 0.68159976 0.69014630 0.37237746 -0.50318810 -1.14630628 -0.11682555 -0.14010581 0.69594439 0.69453839 0.16038363 -0.60490780 -1.15447140 -0.14439938 -0.12895865 0.68522486 0.70212919 0.27778354 -0.56568766 -0.41303095 -0.15555343 -0.16466730 0.68168658 0.69569478 0.35887793 -0.47136936 -1.56655478 -0.16633636 -0.19779429 0.68723960 0.67890456 0.15341975 -0.55724907 -1.56973934 -0.07012965 -0.09345705 0.69189989 0.71247612 0.27666056 -0.57108694 -0.35395783 -0.15126387 -0.16979030 0.70139059 0.67553072 0.45111600 -0.55217826 -1.61869693 -0.16626371 -0.19783908 0.68725625 0.67889244 0.15242664 -0.68077570 -1.63212967 -0.07012875 -0.09347700 0.69190543 0.71246818 0.24065173 -0.53724400 -0.13971585 -0.16056216 -0.18493476 0.66595537 0.70464343 0.33166906 -0.51643950 -0.23689425 -0.12009758 -0.11775679 0.71225920 0.68146665 0.18497539 -0.58373960 -0.24308902 -0.20967558 -0.23827335 0.65745942 0.68338064 0.27225956 -0.57914585 -0.06418847 -0.19454805 -0.17793968 0.60071701 0.75473682 0.42796123 -0.44725290 -0.25093108 -0.48966374 0.37609405 0.62543885 0.47708388 0.08284999 -0.63058360 -0.25572488 0.21652936 -0.63267731 0.37215108 0.64369096 0.47006157 -0.43046530 -0.49511820 -0.40391089 0.40817771 0.68251599 0.45212707 0.04569836 -0.64998640 -0.50170267 0.19847138 -0.66143382 0.49819000 0.52432940 0.56436000 -0.50389725 -0.76042060 -0.44044812 0.42697476 0.75304017 0.23796753 0.04348331 -0.76135110 -0.77193785 0.37508883 -0.73006838 0.50143336 0.27362950 0.56971410 -0.53649765 -0.84555215 -0.44044814 0.42697473 0.75304015 0.23796759 0.08332126 -0.79900950 -0.84628266 0.37508914 -0.73006827 0.50143346 0.27362954
0.140000 0.27266893 -0.57904460 -0.67347400 -0.15922773 -0.16359076 0.69291266 0.68392734 0.31967083 -0.53444900 -0.76059806 -0.14977534 -0.17952733 0.67031277 0.70428556 0.21240035 -0.59297310 -0.76690280 -0.14440061 -0.12385643 0.68988757 0.69847205 0.25881106 -0.54244980 -0.55552024 -0.17618726 -0.16756450 0.68159974 0.69014632 0.37237746 -0.50318810 -1.14630628 -0.11682560 -0.14010582 0.69594437 0.69453841 0.16038364 -0.60490793 -1.15447140 -0.14439943 -0.12895872 0.68522485 0.70212920 0.27778354 -0.56568766 -0.41303095 -0.15555349 -0.16466731 0.68168656 0.69569480 0.35887790 -0.47136936 -1.56655478 -0.16633646 -0.19779440 0.68723961 0.67890455 0.15341975 -0.55724907 -1.56973934 -0.07012975 -0.09345717 0.69189989 0.71247612 0.27666056 -0.57108694 -0.35395783 -0.15126396 -0.16979034 0.70139055 0.67553072 0.45111600 -0.55217826 -1.61869693 -0.16626381 -0.19783919 0.68725622 0.67889240 0.15242668 -0.68077570 -1.63212967 -0.07012888 -0.09347715 0.69190543 0.71246818 0.24065176 -0.53724400 -0.13971585 -0.16056229 -0.18493484 0.66595538 0.70464341 0.33166910 -0.51643950 -0.23689425 -0.12009769 -0.11775685 0.71225918 0.68146667 0.18497539 -0.58373970 -0.24308902 -0.20967575 -0.23827347 0.65745932 0.68338060 0.27225960 -0.57914597 -0.06418847 -0.19454805 -0.17793968 0.60071701 0.75473682 0.42796126 -0.44725290 -0.25093110 -0.48966366 0.37609384 0.62543895 0.47708393 0.08284999 -0.63058370 -0.25572488 0.21652891 -0.63267720 0.37215099 0.64369134 0.47006163 -0.43046530 -0.49511820 -0.40391060 0.40817735 0.68251621 0.45212736 0.04569834 -0.64998640 -0.50170267 0.19847061 -0.66143384 0.49818980 0.52432966 0.56436000 -0.50389725 -0.76042060 -0.44044745 0.42697430 0.75304062 0.23796812 0.04348331 -0.76135110 -0.77193785 0.37508918 -0.73006852 0.50143341 0.27362850 0.56971420 -0.53649765 -0.84555220 -0.44044725 0.42697400 0.75304075 0.23796847 0.08332124 -0.79900950 -0.84628266 0.37508961 -0.73006845 0.50143349 0.27362809
0.150000 0.27262437 -0.57880220 -0.67347544 -0.15949747 -0.16379804 0.69274505 0.68398470 0.31958120 -0.53414917 -0.76059437 -0.14998679 -0.17973187 0.67042032 0.70408594 0.21235026 -0.59274584 -0.76689845 -0.14462913 -0.12431483 0.69010910 0.69812437 0.25876033 -0.54225075 -0.55550900 -0.17660179 -0.16762156 0.68129178 0.69033062 0.37231117 -0.50302416 -1.14631033 -0.11726068 -0.14005348 0.69566906 0.69475143 0.16052978 -0.60500884 -1.15448308 -0.14481776 -0.12951412 0.68491179 0.70224631 0.27784237 -0.56555504 -0.41304510 -0.15605213 -0.16454613 0.68143842 0.69585483 0.35845660 -0.47098428 -1.56653047 -0.16677167 -0.19817279 0.68728791 0.67863846 0.15353495 -0.55708880 -1.56972027 -0.07065371 -0.09432314 0.69179806 0.71240909 0.27678022 -0.57097640 -0.35397285 -0.15177954 -0.16962385 0.70113190 0.67572536 0.45079200 -0.55170906 -1.61863041 -0.16669942 -0.19821661 0.68730327 0.67862776 0.15281726 -0.68061227 -1.63212061 -0.07065127 -0.09434468 0.69180270 0.71240200 0.24098886 -0.53723615 -0.13967824 -0.16103907 -0.18475914 0.66628939 0.70426486 0.33188972 -0.51634810 -0.23694774 -0.12063101 -0.11758359 0.71202914 0.68164268 0.18522248 -0.58371820 -0.24300897 -0.21015546 -0.23810333 0.65715050 0.68358964 0.27266297 -0.57903296 -0.06412046 -0.19461497 -0.17767788 0.60119857 0.75439775 0.42816360 -0.44714293 -0.25101808 -0.48957012 0.37606285 0.62560546 0.47698594 0.08311135 -0.63064320 -0.25545856 0.21580177 -0.63263182 0.37197648 0.64408081 0.47031950 -0.43042620 -0.49520040 -0.40348046 0.40737684 0.68348909 0.45176359 0.04573378 -0.65018940 -0.50139075 0.19716256 -0.66281868 0.49808787 0.52316998 0.56448734 -0.50378007 -0.76056516 -0.44088059 0.42656109 0.75302866 0.23794486 0.04359644 -0.76153404 -0.77182686 0.37456340 -0.73064936 0.50176260 0.27219144 0.56982830 -0.53631570 -0.84572230 -0.44088139 0.42656136 0.75302815 0.23794448 0.08353065 -0.79942965 -0.84599930 0.37456290 -0.73064924 0.50176274 0.27219179
0.160000 0.27244820 -0.57848200 -0.67348950 -0.15963349 -0.16388148 0.69269209 0.68398669 0.31938282 -0.53380880 -0.76061016 -0.15002290 -0.17980353 0.67049959 0.70398447 0.21216994 -0.59243923 -0.76690780 -0.14471748 -0.12469557 0.69041766 0.69773294 0.25858337 -0.54194164 -0.55551964 -0.17688160 -0.16748542 0.68113028 0.69045139 0.37215160 -0.50276840 -1.14632773 -0.11737725 -0.13989116 0.69543456 0.69499914 0.16058913 -0.60508000 -1.15451229 -0.14516168 -0.12995946 0.68463555 0.70236228 0.27776533 -0.56527686 -0.41307430 -0.15644534 -0.16420179 0.68127423 0.69600870 0.35808373 -0.47047564 -1.56652141 -0.16682631 -0.19836117 0.68730464 0.67855300 0.15355833 -0.55692430 -1.56972182 -0.07124736 -0.09501877 0.69167054 0.71238133 0.27676960 -0.57071010 -0.35400200 -0.15221560 -0.16922855 0.70096611 0.67589836 0.45045915 -0.55117290 -1.61859300 -0.16675438 -0.19840410 0.68731923 0.67854336 0.15307733 -0.68044080 -1.63213825 -0.07124388 -0.09504138 0.69167451 0.71237475 0.24124590 -0.53701380 -0.13965583 -0.16149077 -0.18445332 0.66659701 0.70395040 0.33202374 -0.51610310 -0.23703521 -0.12107918 -0.11718174 0.71188334 0.68178473 0.18535171 -0.58347750 -0.24292582 -0.21055731 -0.23770802 0.65694592 0.68380010 0.27299080 -0.57871940 -0.06407725 -0.19470402 -0.17723905 0.60180263 0.75399627 0.42832133 -0.44695392 -0.25121733 -0.48943216 0.37629791 0.62558190 0.47697321 0.08324289 -0.63045380 -0.25519887 0.21506555 -0.63254711 0.37209280 0.64434302 0.47046307 -0.43033600 -0.49540907 -0.40327232 0.40684705 0.68400319 0.45164871 0.04562767 -0.65024020 -0.50107586 0.19572342 -0.66373560 0.49848675 0.52216696 0.56414610 -0.50373610 -0.75790930 -0.44119268 0.42613054 0.75306695 0.23801670 0.04429506 -0.76158536 -0.77050010 0.37341892 -0.73082406 0.50215921 0.27256310 0.56949650 -0.53620523 -0.84309125 -0.44119236 0.42613019 0.75306714 0.23801735 0.08410724 -0.79958355 -0.84468585 0.37341918 -0.73082408 0.50215916 0.27256296
0.170000 0.27218940 -0.57825240 -0.67349830 -0.15956966 -0.16379586 0.69278647 0.68392639 0.31913560 -0.53360870 -0.76062775 -0.14985115 -0.17970047 0.67051738 0.70403047 0.21191007 -0.59221710 -0.76691480 -0.14461725 -0.12484587 0.69070649 0.69744100 0.25833002 -0.54168320 -0.55553675 -0.17690534 -0.16718604 0.68119349 0.69045554 0.37194538 -0.50256320 -1.14633918 -0.11709537 -0.13966938 0.69533535 0.69519050 0.16052583 -0.60514784 -1.15453577 -0.14529304 -0.13011404 0.68450567 0.70243315 0.27756320 -0.56499820 -0.41309497 -0.15657186 -0.16374015 0.68126534 0.69609772 0.35790363 -0.47007920 -1.56651900 -0.16643666 -0.19826550 0.68727970 0.67870197 0.15346749 -0.55687450 -1.56973100 -0.07169533 -0.09525978 0.69156238 0.71240917 0.27661493 -0.57042795 -0.35402155 -0.15239762 -0.16872906 0.70096633 0.67598209 0.45024020 -0.55082244 -1.61858869 -0.16636495 -0.19830812 0.68729418 0.67869235 0.15308995 -0.68038267 -1.63216484 -0.07169178 -0.09528257 0.69156634 0.71240266 0.24131289 -0.53669400 -0.13964474 -0.16174340 -0.18411942 0.66675777 0.70382759 0.33200744 -0.51583606 -0.23711309 -0.12126251 -0.11667828 0.71188622 0.68183546 0.18529741 -0.58314080 -0.24285656 -0.21071969 -0.23721255 0.65693491 0.68393269 0.27310684 -0.57835823 -0.06406408 -0.19483498 -0.17681836 0.60226576 0.75369133 0.42836636 -0.44680467 -0.25145203 -0.48929784 0.37674639 0.62535619 0.47705279 0.08317625 -0.63011604 -0.25503130 0.21460592 -0.63245455 0.37248300 0.64436181 0.47042105 -0.43028070 -0.49566520 -0.40339285 0.40682670 0.68381452 0.45184507 0.04540087 -0.65015780 -0.50086310 0.19468915 -0.66382277 0.49928118 0.52168357 0.56427450 -0.50358360 -0.75810486 -0.44133376 0.42585231 0.75304684 0.23831666 0.04442906 -0.76184666 -0.77029350 0.37269978 -0.73099907 0.50230285 0.27281326 0.56964546 -0.53598076 -0.84331310 -0.44133376 0.42585257 0.75304687 0.23831605 0.08418062 -0.79989760 -0.84448460 0.37269923 -0.73099914 0.50230314 0.27281332
0.180000 0.27203494 -0.57808083 -0.67350787 -0.15953719 -0.16375378 0.69284912 0.68388064 0.31898790 -0.53345543 -0.76064307 -0.14985085 -0.17957482 0.67052853 0.70405191 0.21175621 -0.59205320 -0.76692360 -0.14457765 -0.12496363 0.69084329 0.69729260 0.25817690 -0.54149220 -0.55555220 -0.17689888 -0.16704134 0.68123333 0.69045285 0.37173350 -0.50242895 -1.14636493 -0.11700977 -0.13960918 0.69532430 0.69522820 0.16048804 -0.60512640 -1.15455520 -0.14541139 -0.13024537 0.68441979 0.70246791 0.27743006 -0.56479615 -0.41311130 -0.15659268 -0.16354355 0.68131478 0.69609084 0.35770783 -0.46990946 -1.56654251 -0.16640456 -0.19837090 0.68723015 0.67872917 0.15340759 -0.55678254 -1.56974200 -0.07189649 -0.09538683 0.69149370 0.71243853 0.27649722 -0.57021690 -0.35403684 -0.15243725 -0.16850978 0.70100964 0.67598286 0.45006174 -0.55063427 -1.61860967 -0.16633276 -0.19841336 0.68724476 0.67871951 0.15308127 -0.68028340 -1.63219047 -0.07189299 -0.09540951 0.69149774 0.71243199 0.24127690 -0.53644395 -0.13965285 -0.16180512 -0.18388017 0.66693173 0.70371109 0.33194396 -0.51562387 -0.23715475 -0.12129965 -0.11645873 0.71192825 0.68182249 0.18521398 -0.58289000 -0.24283922 -0.21075547 -0.23699380 0.65697815 0.68395595 0.27308428 -0.57807870 -0.06406157 -0.19495101 -0.17656158 0.60251698 0.75352069 0.42833778 -0.44665510 -0.25156036 -0.48917938 0.37702939 0.62529134 0.47703571 0.08308577 -0.62985890 -0.25497872 0.21434808 -0.63250568 0.37264036 0.64430628 0.47035210 -0.43023172 -0.49578697 -0.40357932 0.40688285 0.68366192 0.45185894 0.04528311 -0.65005180 -0.50079360 0.19423710 -0.66395854 0.49950491 0.52146508 0.56435204 -0.50346446 -0.75825036 -0.44145870 0.42554953 0.75310747 0.23843443 0.04444684 -0.76198780 -0.77016620 0.37255884 -0.73128335 0.50212842 0.27256476 0.56974715 -0.53581500 -0.84347457 -0.44145868 0.42554937 0.75310752 0.23843495 0.08425228 -0.80006420 -0.84431523 0.37255906 -0.73128328 0.50212854 0.27256459
0.190000 0.27193367 -0.57793015 -0.67351980 -0.15950548 -0.16371464 0.69292956 0.68381587 0.31889453 -0.53332720 -0.76066226 -0.14996555 -0.17935529 0.67054228 0.70407033 0.21165697 -0.59191510 -0.76693493 -0.14455426 -0.12513344 0.69096325 0.69714810 0.25807503 -0.54131640 -0.55557203 -0.17686773 -0.16691086 0.68128247 0.69044387 0.37146500 -0.50234735 -1.14641166 -0.11700289 -0.13962038 0.69536560 0.69518571 0.16052340 -0.60512006 -1.15457988 -0.14559550 -0.13044375 0.68431012 0.70249990 0.27733946 -0.56460820 -0.41313070 -0.15655484 -0.16340362 0.68143516 0.69601437 0.35745883 -0.46987510 -1.56659341 -0.16659468 -0.19867915 0.68713240 0.67869136 0.15341078 -0.55669410 -1.56975651 -0.07205650 -0.09551658 0.69140895 0.71248736 0.27640995 -0.57001080 -0.35405450 -0.15240519 -0.16834347 0.70110974 0.67592768 0.44987917 -0.55052656 -1.61865640 -0.16652298 -0.19872186 0.68714720 0.67868145 0.15313225 -0.68018407 -1.63222671 -0.07205338 -0.09553904 0.69141306 0.71248056 0.24122763 -0.53617334 -0.13967437 -0.16177593 -0.18355499 0.66722397 0.70352565 0.33188805 -0.51540460 -0.23719344 -0.12126085 -0.11629434 0.71202354 0.68175803 0.18513758 -0.58262897 -0.24284172 -0.21072805 -0.23682609 0.65708552 0.68391939 0.27303264 -0.57776770 -0.06405985 -0.19505852 -0.17631948 0.60274542 0.75336688 0.42832094 -0.44650033 -0.25164630 -0.48899744 0.37737714 0.62529489 0.47694265 0.08300129 -0.62958413 -0.25496680 0.21406530 -0.63268828 0.37273873 0.64416412 0.47030222 -0.43024462 -0.49588996 -0.40392658 0.40702591 0.68343887 0.45175729 0.04524469 -0.64995300 -0.50077430 0.19388984 -0.66421654 0.49949118 0.52127897 0.56440306 -0.50337464 -0.75836474 -0.44164271 0.42533660 0.75312288 0.23842489 0.04442353 -0.76209880 -0.77010256 0.37262010 -0.73163821 0.50178568 0.27215981 0.56979770 -0.53569540 -0.84360033 -0.44164269 0.42533636 0.75312296 0.23842516 0.08433069 -0.80018383 -0.84419256 0.37262039 -0.73163808 0.50178570 0.27215958
0.200000 0.27188286 -0.57777440 -0.67353160 -0.15948229 -0.16368601 0.69298843 0.68376855 0.31884944 -0.53318787 -0.76067936 -0.15004885 -0.17919534 0.67055261 0.70408354 0.21160767 -0.59176860 -0.76694630 -0.14453707 -0.12525751 0.69105098 0.69704241 0.25802374 -0.54114210 -0.55558960 -0.17684491 -0.16681504 0.68131830 0.69043753 0.37129253 -0.50224230 -1.14644885 -0.11699757 -0.13962840 0.69539604 0.69515462 0.16057253 -0.60507010 -1.15460086 -0.14573034 -0.13058857 0.68422952 0.70252355 0.27729648 -0.56442523 -0.41314800 -0.15652698 -0.16330071 0.68152342 0.69595840 0.35730073 -0.46980467 -1.56663394 -0.16673333 -0.19890440 0.68706096 0.67866366 0.15343596 -0.55658360 -1.56977010 -0.07217371 -0.09561107 0.69134658 0.71252322 0.27636948 -0.56981456 -0.35407054 -0.15238144 -0.16822099 0.70118309 0.67588742 0.44976956 -0.55040234 -1.61869371 -0.16666141 -0.19894702 0.68707599 0.67865361 0.15319237 -0.68006540 -1.63225627 -0.07217072 -0.09563324 0.69135089 0.71251638 0.24121514 -0.53592990 -0.13969326 -0.16175406 -0.18331582 0.66743820 0.70338983 0.33187060 -0.51519865 -0.23722494 -0.12123216 -0.11617324 0.71209326 0.68171086 0.18510518 -0.58239250 -0.24284661 -0.21070728 -0.23670224 0.65716435 0.68389293 0.27301842 -0.57749470 -0.06406175 -0.19514793 -0.17608817 0.60298937 0.75320255 0.42833194 -0.44634184 -0.25171250 -0.48886389 0.37763268 0.62529696 0.47687462 0.08296308 -0.62933743 -0.25496107 0.21386034 -0.63282055 0.37281189 0.64406007 0.47028878 -0.43020883 -0.49596846 -0.40417909 0.40713218 0.68327570 0.45168253 0.04523990 -0.64983493 -0.50076300 0.19363930 -0.66440211 0.49948352 0.52114287 0.56464833 -0.50285494 -0.75863410 -0.44187579 0.42500347 0.75320557 0.23832572 0.04504080 -0.76089690 -0.76701707 0.37263584 -0.73211866 0.50126481 0.27180575 0.57005080 -0.53514546 -0.84388065 -0.44187601 0.42500357 0.75320540 0.23832568 0.08507261 -0.79897314 -0.84104420 0.37263567 -0.73211879 0.50126464 0.27180609
