timestep	E_g_vel	E_r_pos	E_r_ori	E_root_vel	E_joint_pos_mean
212	0.8548825979232788	0.1567165106534958	0.5925981402397156	0.9212167859077454	2.065068006515503
213	0.8114102482795715	0.1657203882932663	0.5840639472007751	0.9360523223876953	2.046825408935547
214	0.7887731194496155	0.17441414296627045	0.5819679498672485	0.9690213799476624	2.068922758102417
215	0.8092988133430481	0.1828978806734085	0.575680673122406	0.8983712196350098	2.0903232097625732
216	0.7762745022773743	0.18023337423801422	0.5514695048332214	0.6117331981658936	2.0785610675811768
217	0.8675501942634583	0.17455890774726868	0.5333648324012756	0.6556889414787292	2.0786776542663574
218	0.8783748149871826	0.16743625700473785	0.5145928859710693	0.6590516567230225	2.072266101837158
219	0.8369033336639404	0.16066409647464752	0.49666860699653625	0.6688974499702454	2.062246561050415
220	0.759652853012085	0.1545618325471878	0.4812512993812561	0.6181547045707703	2.0628502368927
221	0.6455324292182922	0.14986974000930786	0.4701906144618988	0.5193707346916199	2.0666680335998535
222	0.5009059309959412	0.145766481757164	0.46228083968162537	0.4174838662147522	2.0770485401153564
223	0.7907687425613403	0.14353163540363312	0.4613948464393616	1.020999789237976	2.0977182388305664
224	0.9167459011077881	0.1412004679441452	0.45838356018066406	1.2363742589950562	2.0904757976531982
225	0.4424569606781006	0.13986213505268097	0.463647723197937	0.4842734634876251	2.125685214996338
226	0.30409136414527893	0.13880197703838348	0.4740355908870697	0.24863594770431519	2.17014217376709
227	0.2814159095287323	0.13720670342445374	0.48252227902412415	0.1353137046098709	2.2201802730560303
228	0.2571887671947479	0.13512596487998962	0.48694759607315063	0.0923902615904808	2.264526844024658
229	0.2541666626930237	0.13302834331989288	0.4899505376815796	0.11531317234039307	2.2966115474700928
230	0.335620641708374	0.13135381042957306	0.4924241900444031	0.17300908267498016	2.321434259414673
231	0.4224867522716522	0.1301911324262619	0.49411821365356445	0.30665862560272217	2.3417224884033203
232	0.46595248579978943	0.12945666909217834	0.49695295095443726	0.4010002017021179	2.3605971336364746
233	0.42692965269088745	0.12911079823970795	0.49391886591911316	0.3884771168231964	2.368942975997925
234	0.4631184935569763	0.12917882204055786	0.48414620757102966	0.41071203351020813	2.363274335861206
235	0.45027145743370056	0.12916405498981476	0.4633236527442932	0.291787326335907	2.3278698921203613
236	0.39467304944992065	0.1293584108352661	0.4522199332714081	0.1391194760799408	2.323256492614746
237	0.4214648902416229	0.12976618111133575	0.4437686502933502	0.1639295071363449	2.328895092010498
238	0.3442823886871338	0.13046863675117493	0.43577370047569275	0.16235676407814026	2.3477389812469482
239	0.3453683853149414	0.1312403529882431	0.4411606192588806	0.13664087653160095	2.382798910140991
240	0.3382111191749573	0.13166825473308563	0.4517252743244171	0.1635102480649948	2.419154644012451
241	0.32720160484313965	0.1313360631465912	0.455726683139801	0.1768609881401062	2.453557014465332
242	0.33510977029800415	0.12989424169063568	0.45451465249061584	0.20684905350208282	2.4917049407958984
243	0.39556244015693665	0.12756851315498352	0.45692458748817444	0.19875118136405945	2.5235233306884766
244	0.3807504177093506	0.12485400587320328	0.4629383981227875	0.20371770858764648	2.554563045501709
245	0.3265252113342285	0.12269670516252518	0.4704257547855377	0.25352129340171814	2.577648401260376
246	0.23656579852104187	0.1210954338312149	0.4742307662963867	0.20447155833244324	2.6027300357818604
247	0.26207613945007324	0.12010227143764496	0.4774366319179535	0.20610645413398743	2.6278045177459717
248	0.313542902469635	0.11906716227531433	0.4849725365638733	0.27614593505859375	2.6402103900909424
249	0.3263927400112152	0.1180647537112236	0.48379331827163696	0.19163449108600616	2.6490721702575684
250	0.35021916031837463	0.11716042459011078	0.47616153955459595	0.1268996149301529	2.6546878814697266
251	0.3441770076751709	0.11650291830301285	0.46736180782318115	0.1216510683298111	2.668039083480835
252	0.31769782304763794	0.1159452348947525	0.4594670236110687	0.09633780270814896	2.6788525581359863
253	0.2977524399757385	0.11583158373832703	0.4530264437198639	0.07607659697532654	2.684060573577881
254	0.2871328294277191	0.11642956733703613	0.4459785223007202	0.11122171580791473	2.693373441696167
255	0.1405172049999237	0.11791455745697021	0.44142255187034607	0.15669496357440948	2.701965570449829
256	0.096042700111866	0.11918248236179352	0.439022034406662	0.06746948510408401	2.709941864013672
257	0.0744594931602478	0.119508758187294	0.44250816106796265	0.02875927835702896	2.7177298069000244
258	0.09174778312444687	0.11934816092252731	0.44430842995643616	0.037099722772836685	2.7215847969055176
259	0.11965583264827728	0.11905037611722946	0.44532305002212524	0.08673453330993652	2.726184368133545
260	0.12073515355587006	0.11889912188053131	0.44621723890304565	0.07702229917049408	2.7391889095306396
261	0.11238560080528259	0.11906465142965317	0.4478853940963745	0.06283632665872574	2.7474968433380127
262	0.11252184957265854	0.11934018135070801	0.45051759481430054	0.0640263631939888	2.7541441917419434
