timestep	E_g_vel	E_r_pos	E_r_ori	E_root_vel	E_joint_pos_mean
239	0.037038471549749374	0.11262955516576767	0.10395416617393494	0.01097700372338295	1.180737018585205
240	0.038479480892419815	0.11249183863401413	0.10376174002885818	0.01768595166504383	1.0821205377578735
241	0.03157072141766548	0.11238180100917816	0.10329552739858627	0.021892797201871872	1.0084835290908813
242	0.027845850214362144	0.11230224370956421	0.10265842825174332	0.026925265789031982	0.9581798911094666
243	0.028166746720671654	0.11221408098936081	0.10220100730657578	0.038279976695775986	0.9351015090942383
244	0.030164998024702072	0.11213032156229019	0.10251962393522263	0.039690468460321426	0.9401528835296631
245	0.033508531749248505	0.11202742904424667	0.10333389043807983	0.04145598039031029	0.9724544882774353
246	0.03475057706236839	0.11186584830284119	0.10448098182678223	0.0467488095164299	1.0296279191970825
247	0.035956453531980515	0.11170083284378052	0.10535180568695068	0.04858870431780815	1.10422682762146
248	0.046902820467948914	0.11160542815923691	0.10540243238210678	0.058523278683423996	1.1859749555587769
249	0.05257043242454529	0.11143183708190918	0.10643354803323746	0.07019460946321487	1.2256070375442505
250	0.053146831691265106	0.1113157644867897	0.10681711882352829	0.06672614067792892	1.2587050199508667
251	0.05392038822174072	0.11102966219186783	0.10704685747623444	0.07329787313938141	1.2150572538375854
252	0.052458710968494415	0.11070405691862106	0.10828781127929688	0.07958976924419403	1.1237616539001465
253	0.05732003226876259	0.11042513698339462	0.11036442965269089	0.07718851417303085	0.9876853227615356
254	0.05527369678020477	0.11037491261959076	0.11118871718645096	0.0787266194820404	0.836789071559906
255	0.05785303935408592	0.11042856425046921	0.11104802042245865	0.08005646616220474	0.7049567699432373
256	0.07898926734924316	0.11035909503698349	0.10958884656429291	0.08139751851558685	0.5753352642059326
257	0.11445276439189911	0.11062593013048172	0.10681850463151932	0.08711227774620056	0.48800885677337646
258	0.12066730856895447	0.11136254668235779	0.10252051055431366	0.09469351917505264	0.47963306307792664
259	0.1062379777431488	0.11178645491600037	0.10030738264322281	0.11582320183515549	0.5888212323188782
260	0.09331989288330078	0.11218899488449097	0.09896199405193329	0.10797305405139923	0.7667809128761292
261	0.08520141988992691	0.11218222975730896	0.09754668921232224	0.09973399341106415	0.9547319412231445
262	0.07900314033031464	0.11234039068222046	0.09652785956859589	0.09645091742277145	1.1510940790176392
263	0.0700836107134819	0.1127292737364769	0.0962635725736618	0.09430096298456192	1.3520334959030151
264	0.06822043657302856	0.11302326619625092	0.09722111374139786	0.08501467108726501	1.559087872505188
265	0.0689280703663826	0.11327514052391052	0.09862925857305527	0.08291180431842804	1.768425464630127
266	0.060242969542741776	0.11367913335561752	0.09935819357633591	0.07710382342338562	1.97833251953125
267	0.0611872598528862	0.1139114573597908	0.10069448500871658	0.06874796748161316	2.178605794906616
268	0.0651690885424614	0.11378449201583862	0.10312236845493317	0.06830107420682907	2.3581864833831787
269	0.057604726403951645	0.11365873366594315	0.10527602583169937	0.07508645206689835	2.5087060928344727
270	0.049321528524160385	0.1137814149260521	0.10735253989696503	0.07108651101589203	2.6011130809783936
271	0.049769576638936996	0.11371301859617233	0.10693196952342987	0.06453121453523636	2.6208443641662598
272	0.0513298436999321	0.1138065755367279	0.10614657402038574	0.05407250300049782	2.5836801528930664
273	0.05358430743217468	0.1140282154083252	0.10515594482421875	0.041207268834114075	2.480696201324463
274	0.05646274611353874	0.11424769461154938	0.10269700735807419	0.030640479177236557	2.3373610973358154
275	0.058877620846033096	0.11449725180864334	0.099811851978302	0.031246284022927284	2.190854787826538
276	0.05286800488829613	0.11485058814287186	0.09697099775075912	0.026631489396095276	2.042400598526001
277	0.043632108718156815	0.11515437811613083	0.09496366232633591	0.032602958381175995	1.8995888233184814
278	0.0379558689892292	0.11534344404935837	0.09405824542045593	0.031303390860557556	1.7624746561050415
279	0.04438171535730362	0.11554273962974548	0.0927310660481453	0.048132456839084625	1.624611258506775
280	0.047032974660396576	0.11582779139280319	0.09150733053684235	0.05769785866141319	1.4949442148208618
281	0.057700663805007935	0.11624738574028015	0.09082029014825821	0.06848061829805374	1.3893450498580933
282	0.06351181864738464	0.11674468219280243	0.09096299856901169	0.07552268356084824	1.3069230318069458
283	0.06808725744485855	0.11724346876144409	0.09122715145349503	0.07618764042854309	1.2465425729751587
284	0.06268329173326492	0.11764775216579437	0.09186144918203354	0.08513490855693817	1.1827079057693481
285	0.06512514501810074	0.11799895018339157	0.09258329123258591	0.09198649227619171	1.151882529258728
286	0.06294852495193481	0.11842307448387146	0.09378084540367126	0.09528689086437225	1.1526941061019897
287	0.06002553179860115	0.11886417120695114	0.09544263035058975	0.09908859431743622	1.2050968408584595
288	0.06058863177895546	0.11895096302032471	0.09639527648687363	0.10021405667066574	1.309131383895874
289	0.061323296278715134	0.11918877065181732	0.09870617091655731	0.10533546656370163	1.401573657989502
290	0.06473127752542496	0.11931788176298141	0.10049857199192047	0.10011366754770279	1.4959402084350586
291	0.06747215986251831	0.11957788467407227	0.10006769746541977	0.09488736093044281	1.5492334365844727
292	0.06312496960163116	0.11979231238365173	0.10048172622919083	0.09870031476020813	1.570131778717041
293	0.0635962188243866	0.11972039937973022	0.10053330659866333	0.09372391551733017	1.568378210067749
294	0.06591278314590454	0.11961554735898972	0.10070709884166718	0.0849623754620552	1.5311533212661743
