timestep	ref_qpos_L_hip_yaw	ref_qpos_L_shoulder_pitch	ref_qpos_R_hip_yaw	ref_qpos_R_shoulder_pitch	ref_qpos_L_hip_roll	ref_qpos_L_shoulder_roll	ref_qpos_R_hip_roll	ref_qpos_R_shoulder_roll	ref_qpos_L_hip_pitch	ref_qpos_L_shoulder_yaw	ref_qpos_R_hip_pitch	ref_qpos_R_shoulder_yaw	ref_qpos_L_knee_pitch	ref_qpos_L_elbow_pitch	ref_qpos_R_knee_pitch	ref_qpos_R_elbow_pitch	ref_qpos_L_ankle_pitch	ref_qpos_L_wrist_yaw	ref_qpos_R_ankle_pitch	ref_qpos_R_wrist_yaw	ref_qpos_L_ankle_roll	ref_qpos_R_ankle_roll	ref_qvel_L_hip_yaw	ref_qvel_L_shoulder_pitch	ref_qvel_R_hip_yaw	ref_qvel_R_shoulder_pitch	ref_qvel_L_hip_roll	ref_qvel_L_shoulder_roll	ref_qvel_R_hip_roll	ref_qvel_R_shoulder_roll	ref_qvel_L_hip_pitch	ref_qvel_L_shoulder_yaw	ref_qvel_R_hip_pitch	ref_qvel_R_shoulder_yaw	ref_qvel_L_knee_pitch	ref_qvel_L_elbow_pitch	ref_qvel_R_knee_pitch	ref_qvel_R_elbow_pitch	ref_qvel_L_ankle_pitch	ref_qvel_L_wrist_yaw	ref_qvel_R_ankle_pitch	ref_qvel_R_wrist_yaw	ref_qvel_L_ankle_roll	ref_qvel_R_ankle_roll	ref_root_vel_x	ref_root_vel_y	ref_root_vel_z
350	0.14495857059955597	-0.37266653776168823	0.20043040812015533	-0.23278988897800446	0.03742310404777527	0.2763892412185669	0.003969649784266949	0.2973325252532959	0.10038455575704575	-0.3019945025444031	0.09566080570220947	-0.505888819694519	-0.05635501444339752	1.4004281759262085	-0.03115791082382202	1.4081768989562988	0.07739023864269257	0.8692458271980286	0.051835350692272186	0.31286144256591797	0.038060400635004044	0.038225434720516205	-0.009517744183540344	-0.7994815707206726	0.012995675206184387	-0.7444593906402588	-0.005633290857076645	-0.26696547865867615	0.013488339260220528	0.14629289507865906	-0.026085972785949707	0.4743114113807678	-0.031065568327903748	0.9283661842346191	-0.004415959119796753	1.916840672492981	0.0160945113748312	1.5911340713500977	0.014807097613811493	-0.10802745819091797	-0.0020314007997512817	0.9963698387145996	0.0025995075702667236	-0.012137461453676224	0.003917329013347626	-0.007383525371551514	0.001105666160583496
351	0.14494605362415314	-0.3835976719856262	0.20065556466579437	-0.24288052320480347	0.03737715631723404	0.273609459400177	0.004121468402445316	0.29880648851394653	0.10004080086946487	-0.29668915271759033	0.09518513083457947	-0.49128782749176025	-0.05642126500606537	1.4363878965377808	-0.030890362337231636	1.4330674409866333	0.07757723331451416	0.863534688949585	0.05178896710276604	0.3384908437728882	0.038151659071445465	0.03796505555510521	-0.0006262212991714478	-0.5465716123580933	0.011258572340011597	-0.504544734954834	-0.002297479659318924	-0.13899356126785278	0.007591117173433304	0.07370039820671082	-0.01718830317258835	0.26527345180511475	-0.02378411591053009	0.7300689816474915	-0.003312528133392334	1.7980307340621948	0.013377796858549118	1.24455988407135	0.009350106120109558	-0.28556138277053833	-0.0023191794753074646	1.2815021276474	0.0045631080865859985	-0.01301933079957962	0.0044481828808784485	-0.004071742296218872	0.00028014183044433594
352	0.1449335217475891	-0.39452940225601196	0.2008807510137558	-0.25297167897224426	0.03733120486140251	0.2708294987678528	0.004273294471204281	0.30028054118156433	0.09969702363014221	-0.2913835644721985	0.09470944106578827	-0.4766860604286194	-0.056487515568733215	1.4723494052886963	-0.030622798949480057	1.4579592943191528	0.07776424288749695	0.857823371887207	0.05174258351325989	0.36412152647972107	0.038242924958467484	0.03770466148853302	-0.0006262212991714478	-0.5465716123580933	0.011258944869041443	-0.5045450925827026	-0.0022975727915763855	-0.13899356126785278	0.007591105531901121	0.07370114326477051	-0.01718830317258835	0.26527345180511475	-0.02378411591053009	0.7300689816474915	-0.003312528133392334	1.798027753829956	0.013377750292420387	1.24455988407135	0.009350106120109558	-0.28556138277053833	-0.002319272607564926	1.2815021276474	0.0045631080865859985	-0.013019237667322159	0.0044481828808784485	-0.004071742296218872	0.00028312206268310547
353	0.14492100477218628	-0.40546053647994995	0.20110592246055603	-0.26306232810020447	0.037285253405570984	0.2680497169494629	0.004425112623721361	0.30175453424453735	0.09935326874256134	-0.28607821464538574	0.09423376619815826	-0.4620850682258606	-0.05655376613140106	1.508309006690979	-0.03035525232553482	1.4828498363494873	0.07795123755931854	0.8521122336387634	0.05169619619846344	0.3897509276866913	0.038334183394908905	0.03744428604841232	0.0010170042514801025	-0.4838220775127411	0.00879243016242981	-0.4200667142868042	-0.009947828948497772	-0.1985684037208557	0.014527944847941399	0.08231326937675476	-0.016555190086364746	0.24696364998817444	-0.019441358745098114	0.8222371339797974	-0.002054870128631592	1.5750855207443237	0.011780718341469765	1.1319279670715332	0.007084012031555176	-0.09602606296539307	-0.0024767592549324036	1.663122296333313	0.004214700311422348	-0.010029226541519165	0.005138292908668518	-0.0027313828468322754	4.76837158203125e-05
354	0.14497420191764832	-0.4138822853565216	0.201232448220253	-0.26977434754371643	0.0369332917034626	0.26288676261901855	0.004854412283748388	0.3035730719566345	0.09903481602668762	-0.2815050184726715	0.09393178671598434	-0.4437965750694275	-0.05656971037387848	1.5353528261184692	-0.030151570215821266	1.5032364130020142	0.07804760336875916	0.8539823293685913	0.05164351314306259	0.4306464195251465	0.03841151297092438	0.03730349242687225	0.003481656312942505	-0.38971826434135437	0.005093216896057129	-0.2933673560619354	-0.021423213183879852	-0.28793737292289734	0.024933496490120888	0.09523481130599976	-0.015606358647346497	0.21950900554656982	-0.01292787492275238	0.9605184197425842	-0.00016838312149047852	1.240745186805725	0.00938568264245987	0.9630322456359863	0.0036854296922683716	0.1882702112197876	-0.002713128924369812	2.2356011867523193	0.003692135214805603	-0.005544722080230713	0.00617392361164093	-0.0007197260856628418	-0.0003039836883544922
355	0.14506027102470398	-0.4210492670536041	0.20130965113639832	-0.2747970223426819	0.03642832487821579	0.256532222032547	0.005422452464699745	0.30556392669677734	0.09872901439666748	-0.27729785442352295	0.09371665120124817	-0.4236643314361572	-0.05656050145626068	1.557938814163208	-0.029979825019836426	1.5213711261749268	0.07809865474700928	0.8596430420875549	0.05158767104148865	0.47917497158050537	0.03848186880350113	0.037222497165203094	0.004303082823753357	-0.3583543002605438	0.0038601458072662354	-0.25113746523857117	-0.025248806923627853	-0.31773149967193604	0.028402380645275116	0.0995434820652008	-0.015290267765522003	0.21036043763160706	-0.010756775736808777	1.0066241025924683	0.0004604458808898926	1.1293083429336548	0.008587446063756943	0.9067445993423462	0.0025523826479911804	0.28303712606430054	-0.002792011946439743	2.426457405090332	0.0035179778933525085	-0.00404994934797287	0.00651925802230835	-4.9173831939697266e-05	-0.0004202127456665039
356	0.14514632523059845	-0.42821645736694336	0.20138685405254364	-0.2798198461532593	0.03592333942651749	0.2501775026321411	0.005990507546812296	0.30755481123924255	0.09842320531606674	-0.2730906009674072	0.093501515686512	-0.40353161096572876	-0.05655129253864288	1.5805251598358154	-0.02980807237327099	1.539506196975708	0.0781496986746788	0.8653038144111633	0.051531832665205	0.5277047157287598	0.03855223208665848	0.03714149445295334	0.0006094574928283691	-0.3371722996234894	0.006087124347686768	-0.30599236488342285	-0.026190560311079025	-0.2954009771347046	0.029131490737199783	0.09653717279434204	-0.014771707355976105	0.17245858907699585	-0.010224804282188416	0.8892208337783813	0.0016001984477043152	1.1641919612884521	0.009652785956859589	1.0732710361480713	0.002358853816986084	0.29359012842178345	-0.0032731331884860992	1.9847363233566284	0.0038834288716316223	-0.004587695002555847	0.006972253322601318	0.0008270144462585449	-0.0004976987838745117
357	0.14508464932441711	-0.4345361590385437	0.2015531361103058	-0.2870367169380188	0.03538070246577263	0.24471618235111237	0.0065877120941877365	0.309425413608551	0.09813814610242844	-0.2703995108604431	0.09330765902996063	-0.388095498085022	-0.05649649351835251	1.604506492614746	-0.029593713581562042	1.5643019676208496	0.07819300889968872	0.8713866472244263	0.051456745713949203	0.5585644245147705	0.038637205958366394	0.03703898936510086	-0.010472536087036133	-0.2736203372478485	0.012769922614097595	-0.47058239579200745	-0.02901637926697731	-0.22840388119220734	0.03131941333413124	0.08751824498176575	-0.01321602612733841	0.05874112248420715	-0.008629262447357178	0.5369789600372314	0.005020201206207275	1.2688755989074707	0.012849178165197372	1.5729129314422607	0.0017782673239707947	0.32526254653930664	-0.004717148840427399	0.659438967704773	0.004979502409696579	-0.006201118230819702	0.008331798017024994	0.0034570693969726562	-0.0007241964340209961
358	0.144727423787117	-0.4391612708568573	0.20189765095710754	-0.2986431419849396	0.034762684255838394	0.24104134738445282	0.007243284024298191	0.3110555410385132	0.0978945642709732	-0.27074095606803894	0.0931563451886177	-0.3820524513721466	-0.05635048449039459	1.6312801837921143	-0.029294105246663094	1.6024227142333984	0.07822082936763763	0.8783143162727356	0.051343146711587906	0.5540822744369507	0.03875141218304634	0.03689344972372055	-0.0178605318069458	-0.2312496304512024	0.017225369811058044	-0.580306351184845	-0.030900072306394577	-0.183737650513649	0.032777782529592514	0.08150488138198853	-0.012178905308246613	-0.017071515321731567	-0.007565505802631378	0.3021441400051117	0.007300078868865967	1.3386517763137817	0.014979997649788857	1.9059926271438599	0.0013910233974456787	0.3463730216026306	-0.005679856985807419	-0.2241000533103943	0.005710311233997345	-0.00727679580450058	0.009237974882125854	0.005210191011428833	-0.0008732080459594727
359	0.14437022805213928	-0.4437861442565918	0.2022421509027481	-0.3102489709854126	0.034144699573516846	0.2373666763305664	0.007898823358118534	0.31268560886383057	0.09765098989009857	-0.2710823714733124	0.09300503879785538	-0.3760097324848175	-0.05620449036359787	1.6580525636672974	-0.028994513675570488	1.640541672706604	0.07824864983558655	0.8852415680885315	0.05122955143451691	0.5496004223823547	0.03886561840772629	0.03674791753292084	-0.017860159277915955	-0.23124292492866516	0.017224624752998352	-0.580290675163269	-0.030899234116077423	-0.18373318016529083	0.03277696669101715	0.08150413632392883	-0.01217871904373169	-0.017070770263671875	-0.007565133273601532	0.30213668942451477	0.007299892604351044	1.3386160135269165	0.01497962512075901	1.9059479236602783	0.0013912096619606018	0.3463640809059143	-0.005679670721292496	-0.22409409284591675	0.005710124969482422	-0.007276609539985657	0.009237602353096008	0.005209445953369141	-0.0008702278137207031
360	0.14401301741600037	-0.4484109878540039	0.20258663594722748	-0.32185477018356323	0.0335267148911953	0.2336920201778412	0.008554362691938877	0.31431570649147034	0.09740741550922394	-0.2714237868785858	0.09285373985767365	-0.369966983795166	-0.05605848878622055	1.684824824333191	-0.028694920241832733	1.6786606311798096	0.07827647775411606	0.8921688795089722	0.051115959882736206	0.545118510723114	0.03897981718182564	0.036602385342121124	-0.007220730185508728	-0.16007423400878906	0.009920820593833923	-0.4541337490081787	-0.02336706966161728	-0.10371170938014984	0.024044770747423172	-0.01636594533920288	-0.006330758333206177	-0.0840596854686737	-0.00661797821521759	0.36536455154418945	0.008893385529518127	1.1110574007034302	0.015338277444243431	1.3337761163711548	-0.0050613656640052795	0.35953670740127563	-0.004789605736732483	0.5495622754096985	0.0026290304958820343	-0.005173496901988983	0.006757490336894989	0.004942715167999268	-0.0007778406143188477
361	0.14408139884471893	-0.45018911361694336	0.20263898372650146	-0.32841432094573975	0.033210016787052155	0.2332182079553604	0.008860614150762558	0.31203097105026245	0.09739775955677032	-0.2744447588920593	0.09274031966924667	-0.3613951504230499	-0.055848754942417145	1.7024948596954346	-0.02838098257780075	1.6938927173614502	0.07804619520902634	0.8996230363845825	0.05103796720504761	0.5715829133987427	0.03897077962756157	0.03654097765684128	0.0034190714359283447	-0.0889025628566742	0.0026170164346694946	-0.32797008752822876	-0.015834439545869827	-0.02368837594985962	0.015312177129089832	-0.11423751711845398	-0.00048279762268066406	-0.15104785561561584	-0.005670823156833649	0.4285886883735657	0.010486599057912827	0.8834898471832275	0.015696696937084198	0.7615804672241211	-0.011514127254486084	0.3727033734321594	-0.003899727016687393	1.3232216835021973	-0.0004519708454608917	-0.0030701979994773865	0.0042770057916641235	0.0046759843826293945	-0.0006854534149169922
362	0.1441497802734375	-0.4519670903682709	0.20269131660461426	-0.3349735736846924	0.032893337309360504	0.2327444851398468	0.00916684977710247	0.3097462058067322	0.09738810360431671	-0.27746570110321045	0.0926269069314003	-0.3528234362602234	-0.05563902482390404	1.72016441822052	-0.028067052364349365	1.7091238498687744	0.07781591266393661	0.9070770144462585	0.05095997080206871	0.5980473756790161	0.0389617383480072	0.03647957742214203	0.0034190714359283447	-0.08890107274055481	0.0026162713766098022	-0.32797008752822876	-0.015834346413612366	-0.023686885833740234	0.015312153846025467	-0.11424124240875244	-0.00048242509365081787	-0.15105083584785461	-0.005670823156833649	0.4285953938961029	0.010486878454685211	0.8834958076477051	0.015696929767727852	0.7615745067596436	-0.011514313519001007	0.37271082401275635	-0.0038998201489448547	1.323258876800537	-0.00045206397771835327	-0.003070104867219925	0.0042768195271492004	0.0046759843826293945	-0.0006854534149169922
363	0.14421816170215607	-0.45374515652656555	0.20274363458156586	-0.3415331244468689	0.03257664293050766	0.2322707325220108	0.009473100304603577	0.30746132135391235	0.09737846255302429	-0.2804867923259735	0.09251348674297333	-0.3442513346672058	-0.055429279804229736	1.7378346920013428	-0.027753105387091637	1.724355697631836	0.0775856226682663	0.9145314693450928	0.05088197439908981	0.6245132684707642	0.038952697068452835	0.03641817346215248	0.019125640392303467	-0.09288713335990906	-0.012941285967826843	-0.30691325664520264	-0.015767570585012436	-0.003505125641822815	0.016907811164855957	-0.013896077871322632	-0.009506568312644958	-0.12635290622711182	-0.01074187457561493	0.2505779266357422	0.02118004485964775	0.9186118841171265	0.01663360744714737	0.9698659181594849	-0.016549043357372284	0.32640546560287476	-0.002806819975376129	0.49668997526168823	-0.007071346044540405	-0.0005618669092655182	0.0034941360354423523	0.004515796899795532	-0.0005990266799926758
364	0.14491480588912964	-0.45568257570266724	0.20217366516590118	-0.3472501039505005	0.03226263448596001	0.2326042801141739	0.009843162260949612	0.3091903626918793	0.09700784087181091	-0.2825198173522949	0.0921972319483757	-0.3428003191947937	-0.05479182302951813	1.756908893585205	-0.02740170806646347	1.7479184865951538	0.07715395092964172	0.9201332330703735	0.050847698003053665	0.6179149746894836	0.038678884506225586	0.03645710274577141	0.042685866355895996	-0.09886398911476135	-0.036277249455451965	-0.2753227949142456	-0.015666987746953964	0.026768073439598083	0.01930096186697483	0.1366250216960907	-0.023043528199195862	-0.08930191397666931	-0.01834854483604431	-0.01645684242248535	0.037219561636447906	0.9712636470794678	0.018038181588053703	1.2822866439819336	-0.024100951850414276	0.2569347620010376	-0.0011672265827655792	-0.7431983947753906	-0.01700008288025856	0.003200862556695938	0.00232011079788208	0.004275143146514893	-0.0004678964614868164
365	0.1459255963563919	-0.457699716091156	0.20129254460334778	-0.3525460362434387	0.0319499634206295	0.23334145545959473	0.01024513877928257	0.312926322221756	0.09645672142505646	-0.2840588688850403	0.09177954494953156	-0.3449096083641052	-0.05394049733877182	1.7766852378845215	-0.02703157812356949	1.7756471633911133	0.07662158459424973	0.9248088598251343	0.05083528533577919	0.5947853326797485	0.03827269375324249	0.03654620796442032	0.05053989589214325	-0.10085776448249817	-0.044056400656700134	-0.264798104763031	-0.01563373953104019	0.036859139800071716	0.020099081099033356	0.18679946660995483	-0.027555786073207855	-0.07695406675338745	-0.02088453620672226	-0.10546594858169556	0.042566750198602676	0.9888350963592529	0.01850668340921402	1.3864487409591675	-0.02661868929862976	0.23378431797027588	-0.0006206333637237549	-1.1564984321594238	-0.02031000331044197	0.004455167800188065	0.001928955316543579	0.004195421934127808	-0.00042617321014404297
366	0.14693640172481537	-0.45971688628196716	0.20041140913963318	-0.35784202814102173	0.0316372849047184	0.23407864570617676	0.010647125542163849	0.31666234135627747	0.0959056094288826	-0.2855979800224304	0.09136185050010681	-0.3470189571380615	-0.05308915302157402	1.7964622974395752	-0.02666144073009491	1.8033764362335205	0.07608920335769653	0.9294846057891846	0.050822872668504715	0.5716550350189209	0.03786648437380791	0.03663530945777893	0.05456395447254181	-0.11741369962692261	-0.04852376878261566	-0.2724200487136841	-0.021251756697893143	0.0235632061958313	0.025204988196492195	0.15448778867721558	-0.028105080127716064	-0.07711797952651978	-0.015220046043395996	-0.04398450255393982	0.050247274339199066	1.0302573442459106	0.015257205814123154	1.4516383409500122	-0.031225383281707764	0.24820268154144287	-0.0001993030309677124	-0.8658707141876221	-0.019675493240356445	0.00109868124127388	0.002179481089115143	0.00387728214263916	-0.00021457672119140625
367	0.14810815453529358	-0.4623962640762329	0.19935159385204315	-0.3634428381919861	0.031099893152713776	0.23428398370742798	0.011253338307142258	0.3191058337688446	0.09533251821994781	-0.2871435880661011	0.09117074310779572	-0.3466689884662628	-0.05193060636520386	1.817895531654358	-0.026421289891004562	1.8337126970291138	0.07537256926298141	0.934736967086792	0.05082731321454048	0.5601505041122437	0.037485674023628235	0.036590155214071274	0.06663911044597626	-0.16708746552467346	-0.06192736327648163	-0.29529109597206116	-0.03810743987560272	-0.016329437494277954	0.04052426666021347	0.05754604935646057	-0.029753893613815308	-0.07761195302009583	0.001775100827217102	0.14048069715499878	0.0732913613319397	1.1545240879058838	0.005507748574018478	1.6472220420837402	-0.04504695534706116	0.2914637327194214	0.0010647810995578766	0.0061005353927612305	-0.01777149736881256	-0.008971430361270905	0.00293143093585968	0.002921372652053833	0.0004291534423828125
